,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
54,Scotland,55,554(553.96),513,6,230.05,230.05,267.50,133.75,291.07,87.32,514.19,102.84
55,Lithuania,56,552(552.41),526,2,271.67,271.67,265.64,132.82,273.17,81.95,329.86,65.97
56,Albania,57,546(546.27),524,2,326.55,326.55,272.93,136.46,187.91,56.37,134.43,26.89
57,Tunisia,57,546(545.91),556,-2,269.98,269.98,250.51,125.25,313.05,93.91,283.84,56.77
58,Northern Ireland,59,545(544.53),498,3,320.91,320.91,108.13,54.06,374.50,112.35,286.06,57.21
59,Costa Rica,60,530(530.3),531,-4,242.74,242.74,196.70,98.35,527.81,158.34,154.35,30.87
60,Morocco,61,529(528.95),494,2,359.95,359.95,83.21,41.60,223.51,67.05,301.76,60.35
61,Panama,62,524(524.39),487,3,331.34,331.34,169.19,84.60,265.36,79.61,144.19,28.84
62,Georgia,63,522(521.59),530,-6,398.90,398.90,83.92,41.96,99.14,29.74,254.95,50.99
63,Libya,64,504(504.23),494,-1,328.52,328.52,89.76,44.88,292.23,87.67,215.79,43.16
64,Poland,65,498(498.12),474,4,250.54,250.54,156.20,78.10,364.02,109.21,301.34,60.27
65,Ecuador,66,491(491.18),478,1,192.10,192.10,200.63,100.32,485.07,145.52,266.22,53.24
66,Gabon,67,482(481.84),517,-7,64.01,64.01,381.34,190.67,533.45,160.03,335.63,67.13
67,Austria,68,472(472.13),479,-2,200.85,200.85,293.25,146.63,321.39,96.42,141.17,28.23
68,Guinea,69,464(463.84),475,-1,294.24,294.24,74.82,37.41,226.82,68.05,320.72,64.14
69,China PR,69,464(463.79),438,4,263.41,263.41,248.34,124.17,120.86,36.26,199.73,39.95
70,Armenia,71,456(455.77),462,-1,319.69,319.69,183.45,91.73,39.75,11.93,162.08,32.42
71,Cape Verde Islands,72,444(444.38),397,10,329.74,329.74,88.11,44.05,108.63,32.59,190.01,38.00
72,Malawi,73,436(436.33),439,-1,219.18,219.18,267.76,133.88,149.56,44.87,191.98,38.40
73,Zimbabwe,74,434(433.97),380,12,307.54,307.54,115.92,57.96,66.12,19.84,243.15,48.63
74,El Salvador,75,431(430.78),401,3,234.40,234.40,171.06,85.53,282.64,84.79,130.32,26.06
75,Cyprus,76,427(426.9),398,4,159.77,159.77,315.67,157.83,184.73,55.42,269.39,53.88
76,Zambia,76,427(426.7),436,-2,203.78,203.78,241.95,120.97,190.36,57.11,224.18,44.84
77,Botswana,78,424(423.78),440,-7,267.93,267.93,224.08,112.04,66.18,19.85,119.81,23.96
78,Finland,79,416(415.59),419,-4,137.78,137.78,313.11,156.56,207.73,62.32,294.64,58.93
79,Uganda,80,411(411.03),417,-4,188.72,188.72,211.72,105.86,246.46,73.94,212.57,42.51
80,Mali,81,408(407.74),416,-4,149.64,149.64,229.22,114.61,275.12,82.54,304.73,60.95
81,Uzbekistan,82,401(401.03),390,1,236.53,236.53,126.08,63.04,148.56,44.57,284.47,56.89
82,Benin,83,394(393.65),380,3,138.46,138.46,316.06,158.03,220.36,66.11,155.23,31.05
83,Latvia,84,388(387.61),388,0,72.50,72.50,288.95,144.48,324.22,97.27,366.82,73.36
84,Bolivia,85,380(379.76),398,-5,90.83,90.83,272.33,136.17,338.59,101.58,255.91,51.18
85,Estonia,86,374(374.09),399,-7,183.44,183.44,233.03,116.52,166.47,49.94,120.94,24.19
86,Saudi Arabia,87,372(372.33),354,5,141.49,141.49,211.90,105.95,228.45,68.53,281.78,56.36
87,Moldova,88,364(364.15),383,-3,182.50,182.50,135.00,67.50,94.13,28.24,429.56,85.91
88,Qatar,88,364(364.41),371,1,208.31,208.31,116.18,58.09,184.29,55.29,213.60,42.72
89,FYR Macedonia,90,358(358.02),338,6,104.40,104.40,212.41,106.20,297.06,89.12,291.50,58.30
90,Trinidad and Tobago,91,355(354.69),379,-3,189.68,189.68,80.21,40.10,303.81,91.14,168.86,33.77
91,Jordan,92,348(348.42),364,-1,215.10,215.10,171.87,85.94,55.46,16.64,153.72,30.74
92,Sierra Leone,92,348(347.64),348,1,273.48,273.48,0.00,0.00,144.08,43.22,154.70,30.94
93,New Zealand,94,346(345.51),346,0,46.81,46.81,382.38,191.19,172.21,51.66,279.23,55.85
94,Kuwait,95,341(340.83),341,0,169.48,169.48,207.20,103.60,155.99,46.80,104.73,20.95
95,Angola,96,338(338.07),330,4,166.89,166.89,170.24,85.12,106.93,32.08,269.88,53.98
96,Syria,97,337(337.31),326,7,161.55,161.55,154.91,77.45,180.78,54.23,220.40,44.08
97,Sudan,98,329(328.96),333,-1,229.19,229.19,8.50,4.25,182.11,54.63,204.43,40.89
98,Cuba,99,327(327.16),330,1,224.27,224.27,0.00,0.00,213.85,64.16,193.66,38.73
99,Mozambique,99,327(326.93),327,4,148.64,148.64,167.71,83.85,208.68,62.60,159.18,31.84
100,Bahrain,101,325(325.01),331,-3,88.45,88.45,196.12,98.06,264.59,79.38,295.59,59.12
101,Canada,102,319(319.24),314,3,188.59,188.59,27.63,13.82,296.43,88.93,139.51,27.90
102,Oman,103,312(311.64),308,3,138.89,138.89,130.90,65.45,239.68,71.90,177.02,35.40
103,Niger,104,309(309.32),331,-6,246.01,246.01,33.60,16.80,144.08,43.22,16.43,3.29
104,Central African Republic,104,309(308.53),370,-14,308.53,308.53,0.00,0.00,0.00,0.00,0.00,0.00
105,Antigua and Barbuda,106,308(307.77),308,0,219.95,219.95,0.00,0.00,217.18,65.15,113.33,22.67
106,Gambia,107,306(305.75),329,-5,158.67,158.67,92.82,46.41,135.58,40.67,299.99,60.00
107,United Arab Emirates,108,299(298.87),301,1,132.31,132.31,230.12,115.06,66.82,20.05,157.27,31.45
108,Iraq,109,293(292.79),306,-1,176.56,176.56,84.98,42.49,107.75,32.33,207.04,41.41
109,Suriname,110,285(284.72),296,0,199.57,199.57,8.50,4.25,65.08,19.52,306.91,61.38
110,Faroe Islands,111,273(273.48),273,1,165.63,165.63,158.29,79.14,95.71,28.71,0.00,0.00
111,Azerbaijan,112,272(271.67),282,-1,149.17,149.17,188.80,94.40,64.21,19.26,44.20,8.84
112,Guatemala,113,261(261.14),259,3,158.08,158.08,65.28,32.64,132.03,39.61,154.07,30.81
113,Korea DPR,114,260(260.5),262,1,105.97,105.97,84.09,42.04,233.60,70.08,212.03,42.41
114,Guyana,114,260(260.28),269,0,183.89,183.89,68.85,34.43,60.92,18.28,118.41,23.68
115,Haiti,116,259(259.35),256,1,187.97,187.97,0.00,0.00,166.93,50.08,106.52,21.30
116,Wales,117,251(250.75),273,-5,50.63,50.63,155.14,77.57,196.50,58.95,318.00,63.60
117,Grenada,118,249(249.34),247,2,154.06,154.06,0.00,0.00,214.05,64.21,155.34,31.07
118,Liechtenstein,119,247(246.92),252,-1,177.00,177.00,78.08,39.04,17.22,5.17,128.57,25.71
119,Thailand,120,246(245.77),252,-2,111.99,111.99,123.07,61.53,129.94,38.98,166.33,33.27
120,Togo,121,242(242.16),238,2,33.61,33.61,183.93,91.97,282.84,84.85,158.65,31.73
121,St Kitts and Nevis,122,239(239.46),243,0,189.75,189.75,35.36,17.68,70.43,21.13,54.52,10.90
122,Liberia,123,238(237.93),232,2,199.15,199.15,0.00,0.00,61.20,18.36,102.09,20.42
123,Iceland,124,232(232.05),244,-3,38.93,38.93,183.61,91.80,184.36,55.31,230.04,46.01
124,Tanzania,125,229(228.84),230,2,125.94,125.94,40.49,20.25,191.53,57.46,125.95,25.19
125,Kazakhstan,126,227(227.35),231,0,117.91,117.91,141.40,70.70,33.43,10.03,143.53,28.71
126,Congo DR,127,222(221.62),238,-4,150.07,150.07,19.89,9.95,48.96,14.69,234.55,46.91
127,Luxembourg,128,211(211.16),213,0,96.08,96.08,58.50,29.25,207.50,62.25,117.89,23.58
128,Singapore,129,209(208.71),200,2,109.17,109.17,79.90,39.95,110.59,33.18,132.05,26.41
129,Vietnam,129,209(208.64),164,14,132.66,132.66,91.73,45.86,100.39,30.12,0.00,0.00
130,Indonesia,131,207(207.08),185,6,139.62,139.62,38.68,19.34,99.88,29.96,90.81,18.16
131,Congo,132,201(201.43),206,-3,74.82,74.82,36.04,18.02,219.72,65.92,213.35,42.67
132,Kenya,133,198(198.36),204,-3,74.52,74.52,40.34,20.17,143.53,43.06,303.06,60.61
133,Dominican Republic,133,198(198),198,-1,198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00
134,Yemen,133,198(198.39),189,2,72.73,72.73,170.64,85.32,63.75,19.13,106.06,21.21
135,Nepal,136,193(193.03),186,0,145.48,145.48,60.18,30.09,25.50,7.65,49.04,9.81
136,Dominica,136,193(193.24),193,-3,175.56,175.56,25.50,12.75,0.00,0.00,24.65,4.93
137,Rwanda,138,192(191.93),190,-4,64.38,64.38,89.46,44.73,79.90,23.97,294.25,58.85
138,Bangladesh,139,182(182.48),149,8,125.93,125.93,71.68,35.84,49.58,14.87,29.22,5.84
139,Ethiopia,140,181(181.25),170,-1,138.66,138.66,25.50,12.75,0.00,0.00,149.18,29.84
140,Fiji,141,180(179.99),129,15,76.50,76.50,0.00,0.00,242.25,72.68,154.06,30.81
141,Turkmenistan,142,179(179.06),177,-4,91.85,91.85,75.93,37.97,91.07,27.32,109.59,21.92
142,Namibia,143,169(168.86),168,-3,63.89,63.89,42.50,21.25,199.40,59.82,119.50,23.90
143,Puerto Rico,144,167(166.64),167,-3,132.00,132.00,0.00,0.00,0.00,0.00,173.19,34.64
144,Burundi,145,164(163.58),164,-2,111.59,111.59,0.00,0.00,103.49,31.05,104.68,20.94
145,Malaysia,146,158(158.36),156,-1,93.42,93.42,61.44,30.72,70.90,21.27,64.77,12.95
146,Barbados,147,156(155.62),156,-2,74.80,74.80,0.00,0.00,219.87,65.96,74.29,14.86
147,Belize,148,146(146.14),146,0,125.59,125.59,0.00,0.00,21.25,6.38,70.83,14.17
148,US Virgin Islands,149,144(144.2),144,0,140.80,140.80,0.00,0.00,0.00,0.00,17.00,3.40
149,Guinea-Bissau,150,142(142.2),142,1,129.86,129.86,0.00,0.00,0.00,0.00,61.71,12.34
150,Bahamas,151,140(140.5),141,1,132.00,132.00,0.00,0.00,0.00,0.00,42.50,8.50
151,Madagascar,152,139(139.43),143,-2,77.04,77.04,0.00,0.00,108.38,32.51,149.42,29.88
152,Tajikistan,153,132(132),167,-12,75.25,75.25,75.86,37.93,0.00,0.00,94.10,18.82
153,Equatorial Guinea,154,131(130.6),131,1,79.46,79.46,0.00,0.00,0.00,0.00,255.71,51.14
154,Hong Kong,154,131(130.59),134,0,53.22,53.22,46.89,23.45,80.58,24.17,148.75,29.75
155,Chad,154,131(131.34),127,4,33.33,33.33,61.20,30.60,119.85,35.96,157.25,31.45
156,Palestine,157,117(116.53),97,9,90.73,90.73,35.63,17.81,26.63,7.99,0.00,0.00
157,St Vincent and the Grenadines,158,112(111.79),112,3,86.90,86.90,8.50,4.25,63.75,19.13,7.54,1.51
158,India,158,112(112.14),135,-5,53.20,53.20,61.20,30.60,25.50,7.65,103.45,20.69
159,Mongolia,160,106(105.6),106,3,90.30,90.30,0.00,0.00,51.00,15.30,0.00,0.00
160,Lebanon,160,106(105.85),120,-1,53.75,53.75,34.35,17.18,59.14,17.74,85.91,17.18
161,Maldives,162,105(105.44),116,-2,39.48,39.48,59.50,29.75,59.50,17.85,91.80,18.36
162,Philippines,162,105(105.35),109,0,70.99,70.99,8.50,4.25,60.71,18.21,59.50,11.90
163,Vanuatu,162,105(104.92),93,7,54.64,54.64,0.00,0.00,72.68,21.80,142.38,28.48
164,New Caledonia,165,104(104.08),104,-1,42.50,42.50,0.00,0.00,25.50,7.65,269.64,53.93
165,Curaçao,166,103(103.39),128,-9,63.71,63.71,14.45,7.23,0.00,0.00,162.26,32.45
166,Malta,167,102(102.25),83,6,60.61,60.61,16.75,8.38,53.95,16.19,85.33,17.07
167,Myanmar,168,99(98.99),100,-3,36.52,36.52,51.00,25.50,85.45,25.64,56.67,11.33
168,Chinese Taipei,169,97(96.62),97,-3,63.35,63.35,34.00,17.00,34.00,10.20,30.36,6.07
169,Aruba,170,92(92.34),95,-2,88.00,88.00,0.00,0.00,0.00,0.00,21.68,4.34
170,Pakistan,170,92(91.82),92,1,48.85,48.85,34.00,17.00,42.50,12.75,66.09,13.22
171,Cayman Islands,172,90(90.02),90,0,66.00,66.00,0.00,0.00,65.03,19.51,22.53,4.51
172,Swaziland,172,90(90.33),93,-3,24.75,24.75,67.83,33.92,17.00,5.10,132.81,26.56
173,Sri Lanka,174,86(85.54),79,2,28.13,28.13,38.25,19.13,94.52,28.36,49.58,9.92
174,Seychelles,175,85(85.05),7,24,77.40,77.40,0.00,0.00,0.00,0.00,38.25,7.65
175,Cambodia,176,83(83.04),82,-2,66.65,66.65,0.00,0.00,42.50,12.75,18.21,3.64
176,Kyrgyz Republic,177,79(79.16),72,3,25.80,25.80,34.34,17.17,17.00,5.10,155.43,31.09
177,Solomon Islands,177,79(78.93),70,4,42.50,42.50,0.00,0.00,0.00,0.00,182.14,36.43
178,Nicaragua,179,75(74.55),75,-1,30.67,30.67,0.00,0.00,146.27,43.88,0.00,0.00
179,Laos,180,71(70.93),76,-3,54.54,54.54,0.00,0.00,54.64,16.39,0.00,0.00
180,Afghanistan,181,70(70.28),73,-2,61.81,61.81,0.00,0.00,8.50,2.55,29.58,5.92
181,Comoros,182,68(68.04),80,-7,48.91,48.91,38.25,19.13,0.00,0.00,0.00,0.00
182,Tahiti,183,57(56.95),57,-1,44.20,44.20,0.00,0.00,0.00,0.00,63.75,12.75
183,St Lucia,184,54(54),54,-1,41.25,41.25,0.00,0.00,0.00,0.00,63.75,12.75
184,Lesotho,185,40(40.35),44,-1,0.00,0.00,37.23,18.62,33.39,10.02,58.57,11.71
185,Bermuda,185,40(39.9),40,0,0.00,0.00,0.00,0.00,21.25,6.38,167.58,33.52
186,British Virgin Islands,187,38(38.3),38,-1,26.40,26.40,0.00,0.00,0.00,0.00,59.50,11.90
187,Mauritius,188,35(35.47),10,7,26.88,26.88,0.00,0.00,0.00,0.00,42.93,8.59
188,Eritrea,189,29(28.65),29,-1,0.00,0.00,25.50,12.75,0.00,0.00,79.48,15.90
189,Mauritania,190,27(27.25),32,-3,0.00,0.00,8.60,4.30,0.00,0.00,114.75,22.95
190,Samoa,191,26(25.5),26,-2,0.00,0.00,0.00,0.00,0.00,0.00,127.50,25.50
191,Macau,192,25(24.81),25,-2,18.43,18.43,0.00,0.00,21.25,6.38,0.00,0.00
192,Somalia,193,23(23.1),23,-2,0.00,0.00,0.00,0.00,77.01,23.10,0.00,0.00
193,Tonga,194,15(15.3),15,-2,0.00,0.00,0.00,0.00,8.50,2.55,63.75,12.75
194,Turks and Caicos Islands,195,13(12.75),13,-2,0.00,0.00,0.00,0.00,0.00,0.00,63.75,12.75
195,Djibouti,196,12(11.87),12,-2,0.00,0.00,0.00,0.00,12.99,3.90,39.84,7.97
196,Cook Islands,197,10(10.2),10,-2,0.00,0.00,0.00,0.00,34.00,10.20,0.00,0.00
197,Guam,197,10(10.2),10,-2,0.00,0.00,0.00,0.00,34.00,10.20,0.00,0.00
198,Brunei Darussalam,199,9(8.99),9,-1,0.00,0.00,0.00,0.00,24.29,7.29,8.50,1.70
199,Anguilla,200,7(7.33),7,-1,7.33,7.33,0.00,0.00,0.00,0.00,0.00,0.00
200,Bhutan,201,6(6.07),6,0,0.00,0.00,0.00,0.00,0.00,0.00,30.36,6.07
201,Timor-Leste,202,3(2.55),3,0,0.00,0.00,0.00,0.00,8.50,2.55,0.00,0.00
202,American Samoa,203,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
203,Andorra,203,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
204,Montserrat,203,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
205,San Marino,203,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
